id,site,location,treatment,datetime,temp,day,hour
OTM13,Lowhills,Prairie,Shaded,2020-07-20T22:00:00Z,13.5,202,22
OTM13,Lowhills,Prairie,Shaded,2020-07-20T23:00:00Z,12,202,23
OTM13,Lowhills,Prairie,Shaded,2020-07-21T00:00:00Z,10,203,0
OTM13,Lowhills,Prairie,Shaded,2020-07-21T01:00:00Z,9.5,203,1
OTM13,Lowhills,Prairie,Shaded,2020-07-21T02:00:00Z,8.5,203,2
OTM13,Lowhills,Prairie,Shaded,2020-07-21T03:00:00Z,8,203,3
OTM13,Lowhills,Prairie,Shaded,2020-07-21T04:00:00Z,8,203,4
OTM13,Lowhills,Prairie,Shaded,2020-07-21T05:00:00Z,7,203,5
OTM13,Lowhills,Prairie,Shaded,2020-07-21T06:00:00Z,6.5,203,6
OTM13,Lowhills,Prairie,Shaded,2020-07-21T07:00:00Z,7,203,7
OTM13,Lowhills,Prairie,Shaded,2020-07-21T08:00:00Z,12.5,203,8
OTM13,Lowhills,Prairie,Shaded,2020-07-21T09:00:00Z,16.5,203,9
OTM13,Lowhills,Prairie,Shaded,2020-07-21T10:00:00Z,20,203,10
OTM13,Lowhills,Prairie,Shaded,2020-07-21T11:00:00Z,24.5,203,11
OTM13,Lowhills,Prairie,Shaded,2020-07-21T12:00:00Z,28.5,203,12
OTM13,Lowhills,Prairie,Shaded,2020-07-21T13:00:00Z,35,203,13
OTM13,Lowhills,Prairie,Shaded,2020-07-21T14:00:00Z,33,203,14
OTM13,Lowhills,Prairie,Shaded,2020-07-21T15:00:00Z,35,203,15
OTM13,Lowhills,Prairie,Shaded,2020-07-21T16:00:00Z,33.5,203,16
OTM13,Lowhills,Prairie,Shaded,2020-07-21T17:00:00Z,32,203,17
OTM13,Lowhills,Prairie,Shaded,2020-07-21T18:00:00Z,30.5,203,18
OTM13,Lowhills,Prairie,Shaded,2020-07-21T19:00:00Z,28,203,19
OTM13,Lowhills,Prairie,Shaded,2020-07-21T20:00:00Z,22,203,20
OTM13,Lowhills,Prairie,Shaded,2020-07-21T21:00:00Z,16.5,203,21
OTM13,Lowhills,Prairie,Shaded,2020-07-21T22:00:00Z,14,203,22
OTM13,Lowhills,Prairie,Shaded,2020-07-21T23:00:00Z,12.5,203,23
OTM13,Lowhills,Prairie,Shaded,2020-07-22T00:00:00Z,11,204,0
OTM13,Lowhills,Prairie,Shaded,2020-07-22T01:00:00Z,10.5,204,1
OTM13,Lowhills,Prairie,Shaded,2020-07-22T02:00:00Z,9.5,204,2
OTM13,Lowhills,Prairie,Shaded,2020-07-22T03:00:00Z,9,204,3
OTM13,Lowhills,Prairie,Shaded,2020-07-22T04:00:00Z,8,204,4
OTM13,Lowhills,Prairie,Shaded,2020-07-22T05:00:00Z,8,204,5
OTM13,Lowhills,Prairie,Shaded,2020-07-22T06:00:00Z,8,204,6
OTM13,Lowhills,Prairie,Shaded,2020-07-22T07:00:00Z,9,204,7
OTM13,Lowhills,Prairie,Shaded,2020-07-22T08:00:00Z,13.5,204,8
OTM13,Lowhills,Prairie,Shaded,2020-07-22T09:00:00Z,18,204,9
OTM13,Lowhills,Prairie,Shaded,2020-07-22T10:00:00Z,21.5,204,10
OTM13,Lowhills,Prairie,Shaded,2020-07-22T11:00:00Z,22.5,204,11
OTM13,Lowhills,Prairie,Shaded,2020-07-22T12:00:00Z,25.5,204,12
OTM13,Lowhills,Prairie,Shaded,2020-07-22T13:00:00Z,29.5,204,13
OTM13,Lowhills,Prairie,Shaded,2020-07-22T14:00:00Z,27.5,204,14
OTM13,Lowhills,Prairie,Shaded,2020-07-22T15:00:00Z,29,204,15
OTM13,Lowhills,Prairie,Shaded,2020-07-22T16:00:00Z,29.5,204,16
OTM13,Lowhills,Prairie,Shaded,2020-07-22T17:00:00Z,23.5,204,17
OTM13,Lowhills,Prairie,Shaded,2020-07-22T18:00:00Z,13.5,204,18
OTM13,Lowhills,Prairie,Shaded,2020-07-22T19:00:00Z,15,204,19
OTM13,Lowhills,Prairie,Shaded,2020-07-22T20:00:00Z,13.5,204,20
OTM13,Lowhills,Prairie,Shaded,2020-07-22T21:00:00Z,13,204,21
OTM13,Lowhills,Prairie,Shaded,2020-07-22T22:00:00Z,13,204,22
OTM13,Lowhills,Prairie,Shaded,2020-07-22T23:00:00Z,13,204,23
OTM13,Lowhills,Prairie,Shaded,2020-07-23T00:00:00Z,12,205,0
OTM13,Lowhills,Prairie,Shaded,2020-07-23T01:00:00Z,10.5,205,1
OTM13,Lowhills,Prairie,Shaded,2020-07-23T02:00:00Z,9.5,205,2
OTM13,Lowhills,Prairie,Shaded,2020-07-23T03:00:00Z,9,205,3
OTM13,Lowhills,Prairie,Shaded,2020-07-23T04:00:00Z,9,205,4
OTM13,Lowhills,Prairie,Shaded,2020-07-23T05:00:00Z,8.5,205,5
OTM13,Lowhills,Prairie,Shaded,2020-07-23T06:00:00Z,8.5,205,6
OTM13,Lowhills,Prairie,Shaded,2020-07-23T07:00:00Z,9,205,7
OTM13,Lowhills,Prairie,Shaded,2020-07-23T08:00:00Z,12.5,205,8
OTM13,Lowhills,Prairie,Shaded,2020-07-23T09:00:00Z,15,205,9
OTM13,Lowhills,Prairie,Shaded,2020-07-23T10:00:00Z,18,205,10
OTM13,Lowhills,Prairie,Shaded,2020-07-23T11:00:00Z,22,205,11
OTM13,Lowhills,Prairie,Shaded,2020-07-23T12:00:00Z,25,205,12
OTM13,Lowhills,Prairie,Shaded,2020-07-23T13:00:00Z,27.5,205,13
OTM13,Lowhills,Prairie,Shaded,2020-07-23T14:00:00Z,22.5,205,14
OTM13,Lowhills,Prairie,Shaded,2020-07-23T15:00:00Z,16.5,205,15
OTM13,Lowhills,Prairie,Shaded,2020-07-23T16:00:00Z,23,205,16
OTM13,Lowhills,Prairie,Shaded,2020-07-23T17:00:00Z,24,205,17
OTM13,Lowhills,Prairie,Shaded,2020-07-23T18:00:00Z,24.5,205,18
OTM13,Lowhills,Prairie,Shaded,2020-07-23T19:00:00Z,23,205,19
OTM13,Lowhills,Prairie,Shaded,2020-07-23T20:00:00Z,19,205,20
OTM13,Lowhills,Prairie,Shaded,2020-07-23T21:00:00Z,16,205,21
OTM13,Lowhills,Prairie,Shaded,2020-07-23T22:00:00Z,13.5,205,22
OTM13,Lowhills,Prairie,Shaded,2020-07-23T23:00:00Z,13,205,23
OTM13,Lowhills,Prairie,Shaded,2020-07-24T00:00:00Z,12.5,206,0
OTM13,Lowhills,Prairie,Shaded,2020-07-24T01:00:00Z,12.5,206,1
OTM13,Lowhills,Prairie,Shaded,2020-07-24T02:00:00Z,12,206,2
OTM13,Lowhills,Prairie,Shaded,2020-07-24T03:00:00Z,12,206,3
OTM13,Lowhills,Prairie,Shaded,2020-07-24T04:00:00Z,11,206,4
OTM13,Lowhills,Prairie,Shaded,2020-07-24T05:00:00Z,12,206,5
OTM13,Lowhills,Prairie,Shaded,2020-07-24T06:00:00Z,12,206,6
OTM13,Lowhills,Prairie,Shaded,2020-07-24T07:00:00Z,12,206,7
OTM13,Lowhills,Prairie,Shaded,2020-07-24T08:00:00Z,12.5,206,8
OTM13,Lowhills,Prairie,Shaded,2020-07-24T09:00:00Z,13,206,9
OTM13,Lowhills,Prairie,Shaded,2020-07-24T10:00:00Z,14,206,10
OTM13,Lowhills,Prairie,Shaded,2020-07-24T11:00:00Z,16,206,11
OTM13,Lowhills,Prairie,Shaded,2020-07-24T12:00:00Z,18,206,12
OTM13,Lowhills,Prairie,Shaded,2020-07-24T13:00:00Z,23.5,206,13
OTM13,Lowhills,Prairie,Shaded,2020-07-24T14:00:00Z,25.5,206,14
OTM13,Lowhills,Prairie,Shaded,2020-07-24T15:00:00Z,26.5,206,15
OTM13,Lowhills,Prairie,Shaded,2020-07-24T16:00:00Z,26,206,16
OTM13,Lowhills,Prairie,Shaded,2020-07-24T17:00:00Z,24.5,206,17
OTM13,Lowhills,Prairie,Shaded,2020-07-24T18:00:00Z,23,206,18
OTM13,Lowhills,Prairie,Shaded,2020-07-24T19:00:00Z,22,206,19
OTM13,Lowhills,Prairie,Shaded,2020-07-24T20:00:00Z,19.5,206,20
OTM13,Lowhills,Prairie,Shaded,2020-07-24T21:00:00Z,15.5,206,21
OTM13,Lowhills,Prairie,Shaded,2020-07-24T22:00:00Z,15.5,206,22
OTM13,Lowhills,Prairie,Shaded,2020-07-24T23:00:00Z,14,206,23
OTM13,Lowhills,Prairie,Shaded,2020-07-25T00:00:00Z,14,207,0
OTM13,Lowhills,Prairie,Shaded,2020-07-25T01:00:00Z,14,207,1
OTM13,Lowhills,Prairie,Shaded,2020-07-25T02:00:00Z,12.5,207,2
OTM13,Lowhills,Prairie,Shaded,2020-07-25T03:00:00Z,12,207,3
OTM13,Lowhills,Prairie,Shaded,2020-07-25T04:00:00Z,12,207,4
OTM13,Lowhills,Prairie,Shaded,2020-07-25T05:00:00Z,11.5,207,5
OTM13,Lowhills,Prairie,Shaded,2020-07-25T06:00:00Z,11.5,207,6
OTM13,Lowhills,Prairie,Shaded,2020-07-25T07:00:00Z,12,207,7
OTM13,Lowhills,Prairie,Shaded,2020-07-25T08:00:00Z,14.5,207,8
OTM13,Lowhills,Prairie,Shaded,2020-07-25T09:00:00Z,16.5,207,9
OTM13,Lowhills,Prairie,Shaded,2020-07-25T10:00:00Z,19,207,10
OTM13,Lowhills,Prairie,Shaded,2020-07-25T11:00:00Z,19,207,11
OTM13,Lowhills,Prairie,Shaded,2020-07-25T12:00:00Z,19,207,12
OTM13,Lowhills,Prairie,Shaded,2020-07-25T13:00:00Z,21,207,13
OTM13,Lowhills,Prairie,Shaded,2020-07-25T14:00:00Z,22.5,207,14
OTM13,Lowhills,Prairie,Shaded,2020-07-25T15:00:00Z,22.5,207,15
OTM13,Lowhills,Prairie,Shaded,2020-07-25T16:00:00Z,24,207,16
OTM13,Lowhills,Prairie,Shaded,2020-07-25T17:00:00Z,22.5,207,17
OTM13,Lowhills,Prairie,Shaded,2020-07-25T18:00:00Z,21,207,18
OTM13,Lowhills,Prairie,Shaded,2020-07-25T19:00:00Z,20.5,207,19
OTM13,Lowhills,Prairie,Shaded,2020-07-25T20:00:00Z,18.5,207,20
OTM13,Lowhills,Prairie,Shaded,2020-07-25T21:00:00Z,16,207,21
OTM13,Lowhills,Prairie,Shaded,2020-07-25T22:00:00Z,13.5,207,22
OTM13,Lowhills,Prairie,Shaded,2020-07-25T23:00:00Z,12,207,23
OTM13,Lowhills,Prairie,Shaded,2020-07-26T00:00:00Z,11,208,0
OTM13,Lowhills,Prairie,Shaded,2020-07-26T01:00:00Z,10.5,208,1
OTM13,Lowhills,Prairie,Shaded,2020-07-26T02:00:00Z,9.5,208,2
OTM13,Lowhills,Prairie,Shaded,2020-07-26T03:00:00Z,9,208,3
OTM13,Lowhills,Prairie,Shaded,2020-07-26T04:00:00Z,9.5,208,4
OTM13,Lowhills,Prairie,Shaded,2020-07-26T05:00:00Z,9.5,208,5
OTM13,Lowhills,Prairie,Shaded,2020-07-26T06:00:00Z,8,208,6
OTM13,Lowhills,Prairie,Shaded,2020-07-26T07:00:00Z,9,208,7
OTM13,Lowhills,Prairie,Shaded,2020-07-26T08:00:00Z,12.5,208,8
OTM13,Lowhills,Prairie,Shaded,2020-07-26T09:00:00Z,15.5,208,9
OTM13,Lowhills,Prairie,Shaded,2020-07-26T10:00:00Z,20,208,10
OTM13,Lowhills,Prairie,Shaded,2020-07-26T11:00:00Z,23.5,208,11
OTM13,Lowhills,Prairie,Shaded,2020-07-26T12:00:00Z,27.5,208,12
OTM13,Lowhills,Prairie,Shaded,2020-07-26T13:00:00Z,33,208,13
OTM13,Lowhills,Prairie,Shaded,2020-07-26T14:00:00Z,33.5,208,14
OTM13,Lowhills,Prairie,Shaded,2020-07-26T15:00:00Z,29.5,208,15
OTM13,Lowhills,Prairie,Shaded,2020-07-26T16:00:00Z,27.5,208,16
OTM13,Lowhills,Prairie,Shaded,2020-07-26T17:00:00Z,31,208,17
OTM13,Lowhills,Prairie,Shaded,2020-07-26T18:00:00Z,30.5,208,18
OTM13,Lowhills,Prairie,Shaded,2020-07-26T19:00:00Z,28,208,19
OTM13,Lowhills,Prairie,Shaded,2020-07-26T20:00:00Z,22.5,208,20
OTM13,Lowhills,Prairie,Shaded,2020-07-26T21:00:00Z,17.5,208,21
OTM13,Lowhills,Prairie,Shaded,2020-07-26T22:00:00Z,15,208,22
OTM13,Lowhills,Prairie,Shaded,2020-07-26T23:00:00Z,13,208,23
OTM13,Lowhills,Prairie,Shaded,2020-07-27T00:00:00Z,12.5,209,0
OTM13,Lowhills,Prairie,Shaded,2020-07-27T01:00:00Z,11.5,209,1
OTM13,Lowhills,Prairie,Shaded,2020-07-27T02:00:00Z,11.5,209,2
OTM13,Lowhills,Prairie,Shaded,2020-07-27T03:00:00Z,10.5,209,3
OTM13,Lowhills,Prairie,Shaded,2020-07-27T04:00:00Z,9.5,209,4
OTM13,Lowhills,Prairie,Shaded,2020-07-27T05:00:00Z,10,209,5
OTM13,Lowhills,Prairie,Shaded,2020-07-27T06:00:00Z,9,209,6
OTM13,Lowhills,Prairie,Shaded,2020-07-27T07:00:00Z,9.5,209,7
OTM13,Lowhills,Prairie,Shaded,2020-07-27T08:00:00Z,14,209,8
OTM13,Lowhills,Prairie,Shaded,2020-07-27T09:00:00Z,18.5,209,9
OTM13,Lowhills,Prairie,Shaded,2020-07-27T10:00:00Z,22.5,209,10
OTM13,Lowhills,Prairie,Shaded,2020-07-27T11:00:00Z,26.5,209,11
OTM13,Lowhills,Prairie,Shaded,2020-07-27T12:00:00Z,29.5,209,12
OTM13,Lowhills,Prairie,Shaded,2020-07-27T13:00:00Z,34,209,13
OTM13,Lowhills,Prairie,Shaded,2020-07-27T14:00:00Z,34.5,209,14
OTM13,Lowhills,Prairie,Shaded,2020-07-27T15:00:00Z,33,209,15
OTM13,Lowhills,Prairie,Shaded,2020-07-27T16:00:00Z,35,209,16
OTM13,Lowhills,Prairie,Shaded,2020-07-27T17:00:00Z,32.5,209,17
OTM13,Lowhills,Prairie,Shaded,2020-07-27T18:00:00Z,30,209,18
OTM13,Lowhills,Prairie,Shaded,2020-07-27T19:00:00Z,27.5,209,19
OTM13,Lowhills,Prairie,Shaded,2020-07-27T20:00:00Z,21.5,209,20
OTM13,Lowhills,Prairie,Shaded,2020-07-27T21:00:00Z,17.5,209,21
OTM13,Lowhills,Prairie,Shaded,2020-07-27T22:00:00Z,15,209,22
OTM13,Lowhills,Prairie,Shaded,2020-07-27T23:00:00Z,14.5,209,23
OTM13,Lowhills,Prairie,Shaded,2020-07-28T00:00:00Z,13.5,210,0
OTM13,Lowhills,Prairie,Shaded,2020-07-28T01:00:00Z,13.5,210,1
OTM13,Lowhills,Prairie,Shaded,2020-07-28T02:00:00Z,13,210,2
OTM13,Lowhills,Prairie,Shaded,2020-07-28T03:00:00Z,13.5,210,3
OTM13,Lowhills,Prairie,Shaded,2020-07-28T04:00:00Z,13,210,4
OTM13,Lowhills,Prairie,Shaded,2020-07-28T05:00:00Z,13,210,5
OTM13,Lowhills,Prairie,Shaded,2020-07-28T06:00:00Z,13,210,6
OTM13,Lowhills,Prairie,Shaded,2020-07-28T07:00:00Z,13.5,210,7
OTM13,Lowhills,Prairie,Shaded,2020-07-28T08:00:00Z,17,210,8
OTM13,Lowhills,Prairie,Shaded,2020-07-28T09:00:00Z,18.5,210,9
OTM13,Lowhills,Prairie,Shaded,2020-07-28T10:00:00Z,14.5,210,10
OTM13,Lowhills,Prairie,Shaded,2020-07-28T11:00:00Z,14,210,11
OTM13,Lowhills,Prairie,Shaded,2020-07-28T12:00:00Z,15.5,210,12
OTM13,Lowhills,Prairie,Shaded,2020-07-28T13:00:00Z,23,210,13
OTM13,Lowhills,Prairie,Shaded,2020-07-28T14:00:00Z,24.5,210,14
OTM13,Lowhills,Prairie,Shaded,2020-07-28T15:00:00Z,28.5,210,15
OTM13,Lowhills,Prairie,Shaded,2020-07-28T16:00:00Z,20,210,16
OTM13,Lowhills,Prairie,Shaded,2020-07-28T17:00:00Z,13.5,210,17
OTM13,Lowhills,Prairie,Shaded,2020-07-28T18:00:00Z,17.5,210,18
OTM13,Lowhills,Prairie,Shaded,2020-07-28T19:00:00Z,18,210,19
OTM13,Lowhills,Prairie,Shaded,2020-07-28T20:00:00Z,15.5,210,20
OTM13,Lowhills,Prairie,Shaded,2020-07-28T21:00:00Z,13.5,210,21
OTM13,Lowhills,Prairie,Shaded,2020-07-28T22:00:00Z,12,210,22
OTM13,Lowhills,Prairie,Shaded,2020-07-28T23:00:00Z,12,210,23
OTM13,Lowhills,Prairie,Shaded,2020-07-29T00:00:00Z,11,211,0
OTM13,Lowhills,Prairie,Shaded,2020-07-29T01:00:00Z,10.5,211,1
OTM13,Lowhills,Prairie,Shaded,2020-07-29T02:00:00Z,10.5,211,2
OTM13,Lowhills,Prairie,Shaded,2020-07-29T03:00:00Z,9,211,3
OTM13,Lowhills,Prairie,Shaded,2020-07-29T04:00:00Z,8.5,211,4
OTM13,Lowhills,Prairie,Shaded,2020-07-29T05:00:00Z,8,211,5
OTM13,Lowhills,Prairie,Shaded,2020-07-29T06:00:00Z,7.5,211,6
OTM13,Lowhills,Prairie,Shaded,2020-07-29T07:00:00Z,8,211,7
OTM13,Lowhills,Prairie,Shaded,2020-07-29T08:00:00Z,11.5,211,8
OTM13,Lowhills,Prairie,Shaded,2020-07-29T09:00:00Z,14.5,211,9
OTM13,Lowhills,Prairie,Shaded,2020-07-29T10:00:00Z,18,211,10
OTM13,Lowhills,Prairie,Shaded,2020-07-29T11:00:00Z,22,211,11
OTM13,Lowhills,Prairie,Shaded,2020-07-29T12:00:00Z,25.5,211,12
OTM13,Lowhills,Prairie,Shaded,2020-07-29T13:00:00Z,32.5,211,13
OTM13,Lowhills,Prairie,Shaded,2020-07-29T14:00:00Z,31.5,211,14
OTM13,Lowhills,Prairie,Shaded,2020-07-29T15:00:00Z,32,211,15
OTM13,Lowhills,Prairie,Shaded,2020-07-29T16:00:00Z,31,211,16
OTM13,Lowhills,Prairie,Shaded,2020-07-29T17:00:00Z,29,211,17
OTM13,Lowhills,Prairie,Shaded,2020-07-29T18:00:00Z,27.5,211,18
OTM13,Lowhills,Prairie,Shaded,2020-07-29T19:00:00Z,26,211,19
OTM13,Lowhills,Prairie,Shaded,2020-07-29T20:00:00Z,21.5,211,20
OTM13,Lowhills,Prairie,Shaded,2020-07-29T21:00:00Z,17,211,21
OTM13,Lowhills,Prairie,Shaded,2020-07-29T22:00:00Z,17.5,211,22
OTM13,Lowhills,Prairie,Shaded,2020-07-29T23:00:00Z,14.5,211,23
OTM13,Lowhills,Prairie,Shaded,2020-07-30T00:00:00Z,13,212,0
OTM13,Lowhills,Prairie,Shaded,2020-07-30T01:00:00Z,11.5,212,1
OTM13,Lowhills,Prairie,Shaded,2020-07-30T02:00:00Z,10.5,212,2
OTM13,Lowhills,Prairie,Shaded,2020-07-30T03:00:00Z,9.5,212,3
OTM13,Lowhills,Prairie,Shaded,2020-07-30T04:00:00Z,8.5,212,4
OTM13,Lowhills,Prairie,Shaded,2020-07-30T05:00:00Z,7.5,212,5
OTM13,Lowhills,Prairie,Shaded,2020-07-30T06:00:00Z,7,212,6
OTM13,Lowhills,Prairie,Shaded,2020-07-30T07:00:00Z,8,212,7
OTM13,Lowhills,Prairie,Shaded,2020-07-30T08:00:00Z,12.5,212,8
OTM13,Lowhills,Prairie,Shaded,2020-07-30T09:00:00Z,15.5,212,9
OTM13,Lowhills,Prairie,Shaded,2020-07-30T10:00:00Z,19.5,212,10
OTM13,Lowhills,Prairie,Shaded,2020-07-30T11:00:00Z,24,212,11
OTM13,Lowhills,Prairie,Shaded,2020-07-30T12:00:00Z,27.5,212,12
OTM13,Lowhills,Prairie,Shaded,2020-07-30T13:00:00Z,31,212,13
OTM13,Lowhills,Prairie,Shaded,2020-07-30T14:00:00Z,33,212,14
OTM13,Lowhills,Prairie,Shaded,2020-07-30T15:00:00Z,32,212,15
OTM13,Lowhills,Prairie,Shaded,2020-07-30T16:00:00Z,32.5,212,16
OTM13,Lowhills,Prairie,Shaded,2020-07-30T17:00:00Z,30.5,212,17
OTM13,Lowhills,Prairie,Shaded,2020-07-30T18:00:00Z,28.5,212,18
OTM13,Lowhills,Prairie,Shaded,2020-07-30T19:00:00Z,26.5,212,19
OTM13,Lowhills,Prairie,Shaded,2020-07-30T20:00:00Z,22.5,212,20
OTM13,Lowhills,Prairie,Shaded,2020-07-30T21:00:00Z,16.5,212,21
OTM13,Lowhills,Prairie,Shaded,2020-07-30T22:00:00Z,14.5,212,22
OTM13,Lowhills,Prairie,Shaded,2020-07-30T23:00:00Z,12.5,212,23
OTM13,Lowhills,Prairie,Shaded,2020-07-31T00:00:00Z,11.5,213,0
OTM13,Lowhills,Prairie,Shaded,2020-07-31T01:00:00Z,10.5,213,1
OTM13,Lowhills,Prairie,Shaded,2020-07-31T02:00:00Z,10,213,2
OTM13,Lowhills,Prairie,Shaded,2020-07-31T03:00:00Z,9.5,213,3
OTM13,Lowhills,Prairie,Shaded,2020-07-31T04:00:00Z,9,213,4
OTM13,Lowhills,Prairie,Shaded,2020-07-31T05:00:00Z,8,213,5
OTM13,Lowhills,Prairie,Shaded,2020-07-31T06:00:00Z,7.5,213,6
OTM13,Lowhills,Prairie,Shaded,2020-07-31T07:00:00Z,8,213,7
OTM13,Lowhills,Prairie,Shaded,2020-07-31T08:00:00Z,12,213,8
OTM13,Lowhills,Prairie,Shaded,2020-07-31T09:00:00Z,17,213,9
OTM13,Lowhills,Prairie,Shaded,2020-07-31T10:00:00Z,21,213,10
OTM13,Lowhills,Prairie,Shaded,2020-07-31T11:00:00Z,25,213,11
OTM13,Lowhills,Prairie,Shaded,2020-07-31T12:00:00Z,29.5,213,12
OTM13,Lowhills,Prairie,Shaded,2020-07-31T13:00:00Z,31,213,13
OTM13,Lowhills,Prairie,Shaded,2020-07-31T14:00:00Z,33.5,213,14
OTM13,Lowhills,Prairie,Shaded,2020-07-31T15:00:00Z,36,213,15
OTM13,Lowhills,Prairie,Shaded,2020-07-31T16:00:00Z,33,213,16
OTM13,Lowhills,Prairie,Shaded,2020-07-31T17:00:00Z,33,213,17
OTM13,Lowhills,Prairie,Shaded,2020-07-31T18:00:00Z,30.5,213,18
OTM13,Lowhills,Prairie,Shaded,2020-07-31T19:00:00Z,26,213,19
OTM13,Lowhills,Prairie,Shaded,2020-07-31T20:00:00Z,23.5,213,20
OTM13,Lowhills,Prairie,Shaded,2020-07-31T21:00:00Z,18,213,21
OTM13,Lowhills,Prairie,Shaded,2020-07-31T22:00:00Z,14.5,213,22
OTM13,Lowhills,Prairie,Shaded,2020-07-31T23:00:00Z,13,213,23
OTM13,Lowhills,Prairie,Shaded,2020-08-01T00:00:00Z,12,214,0
OTM13,Lowhills,Prairie,Shaded,2020-08-01T01:00:00Z,11,214,1
OTM13,Lowhills,Prairie,Shaded,2020-08-01T02:00:00Z,10.5,214,2
OTM13,Lowhills,Prairie,Shaded,2020-08-01T03:00:00Z,9.5,214,3
OTM13,Lowhills,Prairie,Shaded,2020-08-01T04:00:00Z,9,214,4
OTM13,Lowhills,Prairie,Shaded,2020-08-01T05:00:00Z,8.5,214,5
OTM13,Lowhills,Prairie,Shaded,2020-08-01T06:00:00Z,8.5,214,6
OTM13,Lowhills,Prairie,Shaded,2020-08-01T07:00:00Z,8.5,214,7
OTM13,Lowhills,Prairie,Shaded,2020-08-01T08:00:00Z,13,214,8
OTM13,Lowhills,Prairie,Shaded,2020-08-01T09:00:00Z,18,214,9
OTM13,Lowhills,Prairie,Shaded,2020-08-01T10:00:00Z,22,214,10
OTM13,Lowhills,Prairie,Shaded,2020-08-01T11:00:00Z,27,214,11
OTM13,Lowhills,Prairie,Shaded,2020-08-01T12:00:00Z,30.5,214,12
OTM13,Lowhills,Prairie,Shaded,2020-08-01T13:00:00Z,36.5,214,13
OTM13,Lowhills,Prairie,Shaded,2020-08-01T14:00:00Z,33,214,14
OTM13,Lowhills,Prairie,Shaded,2020-08-01T15:00:00Z,27,214,15
OTM13,Lowhills,Prairie,Shaded,2020-08-01T16:00:00Z,34,214,16
OTM13,Lowhills,Prairie,Shaded,2020-08-01T17:00:00Z,27.5,214,17
OTM13,Lowhills,Prairie,Shaded,2020-08-01T18:00:00Z,27.5,214,18
OTM13,Lowhills,Prairie,Shaded,2020-08-01T19:00:00Z,27.5,214,19
OTM13,Lowhills,Prairie,Shaded,2020-08-01T20:00:00Z,23,214,20
OTM13,Lowhills,Prairie,Shaded,2020-08-01T21:00:00Z,17.5,214,21
OTM13,Lowhills,Prairie,Shaded,2020-08-01T22:00:00Z,17,214,22
OTM13,Lowhills,Prairie,Shaded,2020-08-01T23:00:00Z,17,214,23
OTM13,Lowhills,Prairie,Shaded,2020-08-02T00:00:00Z,14,215,0
OTM13,Lowhills,Prairie,Shaded,2020-08-02T01:00:00Z,12.5,215,1
OTM13,Lowhills,Prairie,Shaded,2020-08-02T02:00:00Z,11.5,215,2
OTM13,Lowhills,Prairie,Shaded,2020-08-02T03:00:00Z,11.5,215,3
OTM13,Lowhills,Prairie,Shaded,2020-08-02T04:00:00Z,10,215,4
OTM13,Lowhills,Prairie,Shaded,2020-08-02T05:00:00Z,9.5,215,5
OTM13,Lowhills,Prairie,Shaded,2020-08-02T06:00:00Z,9,215,6
OTM13,Lowhills,Prairie,Shaded,2020-08-02T07:00:00Z,9.5,215,7
OTM13,Lowhills,Prairie,Shaded,2020-08-02T08:00:00Z,14,215,8
OTM13,Lowhills,Prairie,Shaded,2020-08-02T09:00:00Z,18,215,9
OTM13,Lowhills,Prairie,Shaded,2020-08-02T10:00:00Z,22,215,10
OTM13,Lowhills,Prairie,Shaded,2020-08-02T11:00:00Z,26.5,215,11
OTM13,Lowhills,Prairie,Shaded,2020-08-02T12:00:00Z,32,215,12
OTM13,Lowhills,Prairie,Shaded,2020-08-02T13:00:00Z,33,215,13
OTM13,Lowhills,Prairie,Shaded,2020-08-02T14:00:00Z,31.5,215,14
OTM13,Lowhills,Prairie,Shaded,2020-08-02T15:00:00Z,35,215,15
OTM13,Lowhills,Prairie,Shaded,2020-08-02T16:00:00Z,31,215,16
OTM13,Lowhills,Prairie,Shaded,2020-08-02T17:00:00Z,32.5,215,17
OTM13,Lowhills,Prairie,Shaded,2020-08-02T18:00:00Z,30.5,215,18
OTM13,Lowhills,Prairie,Shaded,2020-08-02T19:00:00Z,28,215,19
OTM13,Lowhills,Prairie,Shaded,2020-08-02T20:00:00Z,22,215,20
OTM13,Lowhills,Prairie,Shaded,2020-08-02T21:00:00Z,17.5,215,21
OTM13,Lowhills,Prairie,Shaded,2020-08-02T22:00:00Z,15.5,215,22
OTM13,Lowhills,Prairie,Shaded,2020-08-02T23:00:00Z,14.5,215,23
OTM13,Lowhills,Prairie,Shaded,2020-08-03T00:00:00Z,14,216,0
OTM13,Lowhills,Prairie,Shaded,2020-08-03T01:00:00Z,13.5,216,1
OTM13,Lowhills,Prairie,Shaded,2020-08-03T02:00:00Z,12.5,216,2
OTM13,Lowhills,Prairie,Shaded,2020-08-03T03:00:00Z,11,216,3
OTM13,Lowhills,Prairie,Shaded,2020-08-03T04:00:00Z,10.5,216,4
OTM13,Lowhills,Prairie,Shaded,2020-08-03T05:00:00Z,10,216,5
OTM13,Lowhills,Prairie,Shaded,2020-08-03T06:00:00Z,10,216,6
OTM13,Lowhills,Prairie,Shaded,2020-08-03T07:00:00Z,10,216,7
OTM13,Lowhills,Prairie,Shaded,2020-08-03T08:00:00Z,14,216,8
OTM13,Lowhills,Prairie,Shaded,2020-08-03T09:00:00Z,19.5,216,9
OTM13,Lowhills,Prairie,Shaded,2020-08-03T10:00:00Z,23,216,10
